,product,price
727,"Xiaomi Mi 9T Dual Sim, 6.39 Inch Amoled Display, 64 GB, 6 GB Ram, 4G LTE - Flame Red","4,950.00"
728,oppo reno 3 128GB ram 8GB midnight black,"5,999.00"
729,"Apple iPhone 12 64 GB 4 GB RAM, White","16,888.00"
730,"Apple iPhone 6S without FaceTime - 64GB, 4G LTE, Silver","4,150.00"
731,"Nokia 3.1 Plus Dual SIM - 32GB, 3GB RAM, 4G LTE, Baltic Grey - TA1104","2,349.00"
732,itel 5081 Mobile Phone Less than 512 MB Black,255.00
733,"Alcatel 3X 2019 5048u, Dual SIM, 128 GB, 6 GB RAM, 4G LTE, 6.52 Inch - Jewelry Black","3,999.00"
734,ASUS ROG Phone 5 5G Dual 128GB 12GB RAM,"13,150.00"
735,"Samsung Galaxy S21 Dual SIM Mobile - 6.2 inches, 128 GB, 8 GB RAM, 5G - White","13,799.00"
736,"Blackview S6 Dual SIM - 16GB, 2GB RAM, 4G LTE, Fingerprint , Black","1,599.00"
737,"Xiaomi Redmi 7 Dual Sim - 16 GB, 2 GB Ram, 4G LTE, Gradient Blue ‚International Version","1,899.00"
738,"Huawei Mate 30 Pro Dual SIM - 256 GB, 8 GB RAM, 5G - Emerald Green","11,499.00"
739,"Vivo Y20s Dual SIM Mobile Phone, 6.51 Inch, 8GB RAM, 128 GB , 4G LTE - Dawn white","3,099.00"
740,"Sico Storm Dual SIM Mobile Phone, 1.77 Inch - 2G, Black and Brown",300.00
741,"Nokia 220 TA-1155 Dual SIM - 24MB, 4G LTE, Black",890.00
742,"OPPO A15s Dual SIM - 64GB, 4GB RAM, 4G LTE - Fancy White","2,995.00"
743,"Huawei P30 Dual Sim - 128 GB, 8 GB Ram, 4G LTE, Aurora","18,000.00"
744,"OPPO A1K Dual SIM - 32GB, 2GB RAM, 4G LTE, Red","2,150.00"
745,"OPPO Reno3 Pro Dual SIM Mobile - 6.4 Inch, 256 GB, 8 GB RAM, 4G LTE - Aurora Blue","6,499.00"
746,"Samsung Galaxy A21s Dual SIM Mobile, 6.5 Inches, 128 GB, 4 GB RAM, 4G LTE - White","3,350.00"
747,"Samsung Galaxy Note 20 Ultra Mobile Phone, Hybrid Dual SIM, 6.9 Inch, 256 GB, 8 GB RAM, 4G LTE, 4500mAh - Mystic Black","17,665.00"
748,"Apple iPhone 11 Pro with FaceTime - 64GB, 4GB RAM, 4G LTE, Space Gray, Dual SIM","16,500.00"
749,Mobile phone Kgtel K2- Dual SIM - Black-Gray,"3,333.00"
750,"Xiaomi Redmi 7 Dual SIM - 32GB, 3GB RAM, 4G LTE, Gradient Red – International Version","2,333.00"
751,"Nokia 3 Smartphone LTE, Black","1,999.00"
752,Small mobile BM10 blue,308.00
753,"Samsung Galaxy Note 8 Dual SIM - 128GB, 6GB RAM, 4G LTE, Midnight Black","11,000.00"
754,"Nokia 3 - 16GB, 2GB RAM, 4G LTE, Matte Black","1,999.00"
755,KGTEL A310 Dual SIM Mobile Phone Multi Function Cell phone Black,199.00
756,"Apple iPhone 12 Pro Max 256GB 6 GB RAM, Graphite","22,200.00"
757,IKU V400 - Dual Sim 512 MB RAM- 4 GB ROM - 4G LTE Blue,799.00
758,"Apple iPhone 12 Pro 256GB 6 GB RAM, Silver","21,199.85"
759,"Lenovo Vibe B Dual Sim - 8GB, 1GB RAM, 4G LTE, Black","1,200.00"
760,"Huawei P40 Pro Dual SIM - 256 GB, 8 GB RAM, 4G LTE - Black","13,600.00"
761,"Samsung Galaxy J4 Plus Dual Sim - 32GB, 4G LTE, Pink","2,999.00"
762,"Xiaomi POCO X3 Pro Dual SIM Mobile - 6.67 Inches, 128 GB, 6 GB RAM, 4G LTE - Metal Bronze","5,500.00"
763,"CAT B25 Ultra Rugged Dual Sim Phone - 512MB, 2G, Black","3,200.00"
764,"Sico Nile X Dual Sim - 64GB, 4GB RAM, 4G LTE, Blue","1,969.00"
765,"Nokia 5.3 TA-1234 Dual SIM Mobile Phone, 6.55 Inch, 4 GB RAM, 64 GB, 4G LTE - Charcoal","2,790.00"
766,"Xiaomi Redmi Note 9S Dual SIM - 6.67 Inch, 128 GB, 6 GB RAM, 4G LTE - Interstellar Gray","4,149.00"
767,"Realme 7 Pro Dual Sim Mobile, 6.4 Inches, 128 GB, 8 GB RAM, 4G LTE - Mirror Blue","5,190.00"
768,"Nokia 225 Dual SIM - Keypad, 2.8 Inch LCD Display, 2 Megapixel Camera,Black",999.00
769,"Apple iPhone 12 128GB 4 GB RAM Dual Sim, Red","18,700.00"
770,"Nokia 2.3 TA-1206 Dual SIM - 32 GB, 2GB RAM, 4G LTE, Charcoal","1,750.00"
771,"Xiaomi Redmi Note 9 Pro Dual SIM Mobile - 6.67 Inch, 64 GB, 6 GB RAM, 4G LTE - Glacier White","3,550.00"
772,"OnePlus 9 Pro Dual Sim, 5G, 8GB RAM, 256GB - Black","15,990.00"
773,Nokia Tough 800 Dual SIM Desert Sand Steel 512MB RAM 4GB 4G LTE,"5,600.00"
774,"Xiaomi Redmi Note 6 Pro Dual Sim - 64 GB, 4 GB Ram, 4G LTE, Black ‚International Version","2,888.00"
775,"Xiaomi Poco M3 Dual SIM Mobile - 6.53 inches, 64 GB, 4 GB RAM, 4G LTE - Yellow","2,999.00"
776,"Vivo Android Y12 - 64GB, 3GB RAM, 4G - Red","10,000.00"
777,"Apple iPhone 11 with FaceTime Dual SIM - 128GB, 4GB RAM, 4G LTE, Red","17,000.00"
778,Nokia 5130 Xpressmusic,749.00
779,"Apple iPhone 12 64 GB 4 GB RAM, Black","16,000.00"
780,"Apple iPhone 11 Pro Max with FaceTime - 256GB, 4GB RAM, 4G LTE, Gold, Dual SIM","22,900.00"
781,Nubia Red Magic 6 Dual Sim 128GB/12GB RAM 5G Pulse,"11,998.99"
782,"Nokia 2.4 Dual Sim Mobile, 6.5 Inches, 32 GB, 2 GB RAM, 4G LTE - Blue","1,699.00"
783,"Xiaomi Mi A2 Dual Sim - 64 GB, 4 GB Ram, 4G LTE, Blue ‚ International Version","3,999.00"
784,"Redmi Note 10 Dual SIM - 6.43 Inches, 128 GB, 6 GB RAM, 4G LTE - Pebble White","4,199.00"
785,Samsung Galaxy z flip dual sim 256gb mirror gold,"17,500.00"
786,Nokia 105 dual (BLACK),360.00
787,"Apple iPhone SE - 128GB, 3GB RAM, 4G LTE, Black - Single SIM and E-SIM","10,400.00"
788,"OPPO Reno3 Dual SIM Mobile - 6.4 Inch, 128 GB, 8 GB RAM, 4G LTE - Midnight Black","4,999.00"
789,"Samsung Galaxy S10 Lite Dual SIM - 128GB, 8GB RAM, 4G LTE - Prism Blue","11,100.00"
790,"Nokia 1 Plus Dual SIM - 8GB, 1GB RAM, 4G LTE, Black","1,225.00"
791,"Honor 10X Lite Dual SIM Mobile - 6.67 Inches, 128 GB, 4 GB RAM, 4G LTE - Icelandic Frost","3,248.00"
792,"Apple iPhone 11 with FaceTime - 128GB, 4GB RAM, 4G LTE, Red, Single SIM & E-SIM - MWM32J/A","13,000.00"
793,"Apple iPhone 11 with FaceTime - 128GB, 4GB RAM, 4G LTE, Green, Single SIM & E-SIM - MHD33LL/A","12,899.00"
794,"Realme C11 Dual SIM - 32GB, 2GB RAM, 4G LTE - Mint Green","2,049.00"
795,"Nokia 3.2 Dual SIM - 16GB, 2GB RAM, 4G LTE, Black","1,555.00"
796,"Huawei Y9a Mobile Phone, Dual SIM - 128 GB, 8 GB RAM, 4G LTE - Sakura Pink with Power Bank, 10000 mAh - White","4,399.00"
797,"Apple iPhone XR without Face Time - 64GB, 4G LTE, Yellow","11,000.00"
798,Girasole G20 1.77-inch Dual SIM Mobile Phone - White & Grey,165.00
799,"Samsung Galaxy A52 Dual SIM - 6.5 inches, 8 GB RAM, 128 GB - White","6,600.00"
800,"Soda Fire Dual Sim - 8GB, 1GB RAM, 4G LTE, Gold","1,043.00"
801,"Samsung Galaxy S20 Plus Dual SIM - 128GB, 12GB RAM, 5G - Black","14,000.00"
802,"Xiaomi Mi 10T Dual Sim - 6.67 Inch, 128 GB, 8 GB RAM, 5G - Silver","7,199.00"
803,OneClick K112 - 1.77 Dual SIM Mobile Phone - Black,215.00
804,MATE 30 PRO,"13,000.00"
805,"Apple Iphone X Without Facetime - 256 GB, 4G LTE, Silver, 3 GB Ram, Single Sim","10,899.00"
806,"Huawei Y9a Mobile Phone, Dual SIM - 128 GB, 8 GB RAM, 4G LTE - Space Silver with Power Bank, 10000 mAh - White","4,297.00"
807,"Nokia 6.2 Dual SIM - 64GB, 4GB RAM, 4G LTE, ICE","2,599.00"
808,"Darago D10 Dual SIM Mobile Phone - 2G, 1.7 Inch, Navy",350.00
809,"Samsung Galaxy Note 10 Lite Dual SIM - 128GB, 8GB RAM, 4G LTE, Aura Red","8,450.00"
810,"Xiaomi Redmi 6 Dual Sim - 32 GB, 3 GB Ram, 4G LTE, Grey - International Version","1,975.00 EGP"
811,Iku S2 Android Dual SIM - 32MB,299.00
812,"Realme 6i Dual SIM - 64GB, 3GB RAM, 4G LTE - Blue soda","4,333.00"
813,"Samsung Galaxy S10 Plus Dual Sim - 128GB, 8GB RAM, 4G LTE, Prism Silver","11,800.00"
814,"Google Pixel 4a 5G - 128GB, 6GB RAM, Just Black","11,300.00"
815,"Samsung Galaxy Note 10 Plus Dual SIM - 256GB, 12GB RAM, 4G LTE, Aura Glow","17,000.00"
816,"Infinix HOT 10 Dual SIM Mobile - 6.78 Inches, 128 GB, 6 GB RAM, 4G - Moonlight Jade","2,450.00"
817,"Samsung Galaxy A6+ Dual SIM - 64GB, 4GB RAM, 4G LTE, Black","4,777.00"
818,"Xiaomi Redmi 9T Dual SIM Mobile - 6.53 Inch, 64 GB, 4 GB RAM, 4G LTE - Sunrise Orange","2,685.99"
819,"Apple iPhone Xs Max Dual SIM With FaceTime - 64GB, 4G LTE, Gold","12,406.00 EGP"
820,"Oppo A73 Dual SIM Mobile - 6.44 Inch, 128 GB, 6 GB RAM, 4G LTE - Navy Blue","4,222.00"
821,"Lava R1 Dual Sim - 16 GB, 2 GB Ram, 4G LTE, Grey","1,850.00"
822,"HOPE S88 , DUAL SIM , 20000 mAh battery , Black","1,369.00"
823,"Apple iPhone 12 256GB 4 GB RAM, Black","22,200.00"
824,Sico Plus 2 - Dual Sim - 4.5 inch - 8G - 1G Ram - 3G - Gray,699.00
825,"Infinix X652 S5 Dual Sim, 64 GB, 4 GB RAM, 4G LTE, 6.6 Inch - Nebula Black","2,444.00"
826,"Xiaomi Redmi 9T Dual SIM Mobile - 6.53 Inch, 128 GB, 4 GB RAM, 4G LTE - Ocean Green with Xiaomi Mi True Basic 2 Wireless Earbuds","3,499.00"
827,"Hope mobile, game console with 200 games and power bank - Black",841.90
828,"Sony Xperia XZ Dual Sim - 64 GB, Ram 3 GB, 4G LTE, Platinum","6,999.00"
829,"Hope F801 Mobile,Power Bank 15 Mah,flashlight,Green",999.00
830,"Apple iPhone 12 Pro 128GB 6 GB RAM Dual Sim, Pacific Blue","22,700.00"
831,"Vivo Y50 Dual SIM Mobile Phone - 6.53 Inches, 8 GB RAM,  128 GB, 4G LTE - IRIS BLUE","3,490.00"
832,"Apple iPhone SE - 256GB, 3GB RAM, 4G LTE, White - Single SIM and E-SIM","9,649.00"
833,"Coolpad A1 1902 Dual SIM Mobile Phone, 5.5 Inch Screen, 16 GB, 1 GB RAM, 3G - Red","1,555.00"
834,Small mobile BM10 - L8star,350.00
835,Itel A16 Plus Dual Sim 4G - 8 GB -1 RAM - Gold,790.00
836,"Xiaomi Redmi Note 10 Pro Dual SIM Mobile - 6.67 Inches, 6G RAM, 128 GB, 4G LTE - Onyx Gray with Xiaomi Mi True Wireless EaRBuds Basic 2 - Black","5,555.00"
837,"Huawei Nova 7 Dual SIM - 256GB, 8GB RAM, 5G, Space Silver","9,000.00"
838,"HONOR 9X Dual SIM Mobile Phone, 6.59 Inch, 6 GB RAM, 128 GB, 4G LTE - Midnight Black","3,566.00"
839,"Infinix Zero 5 Pro Dual SIM - 128GB, 6GB RAM, 4G LTE, Black - Gift Box, 5.98 Inch","4,440.00"
840,Small finger-sized mobile phone,278.22
841,"Xiaomi Redmi 9C Dual SIM Mobile - 6.53 Inch, 32 GB, 2 GB RAM, 4G LTE - MIDNIGHT GRAY","1,998.00"
842,"Nokia 230 - 2.8 Inch, 2G, 16MB RAM, Silver, Internal: 16 MB RAM","1,790.00"
843,"Infinix S4 X626B Dual SIM - 6.2 Inch, 64 GB, 6G RAM, 4G LTE - Purple","2,888.00"
844,"OnePlus 8 Pro Dual SIM - 256GB, 12GB RaM, 5G, Ultramarine Blue","13,277.00"
845,"Xiaomi Redmi 6 Dual Sim - 32 GB, 3 GB Ram, 4G LTE, Blue - International Version","2,099.00"
846,"Xiaomi Redmi Note 5 Dual SIM - 32GB, 3GB RAM, 4G LTE, Black","2,099.00"
847,We Tell we2050 Dual SIM Mobile Phone - Dark Blue,285.00
848,R300- 2.4 Inch Dual SIM Mobile Phone -Coffee,399.00
849,"Vivo Y30 Dual SIM Mobile Phone, 6.47 Inch, 4 GB RAM, 128 GB , 4G LTE - Monstone White","2,799.00"
850,Nokia 5130 Xpressmusic (Blue),749.00
851,"Apple Iphone 8 Plus With Facetime - 256 GB, 4G LTE, Silver, 3 GB Ram, Single Sim","9,000.00 EGP"
852,"Apple iPhone 12 Pro 128GB 6 GB RAM Dual Sim, Gold","23,000.00"
853,"Vivo V20 Dual SIM Mobile Phone, 6.44 Inch, 8 GB RAM, 128 GB , 4G LTE - Midnight jazz","4,899.00"
854,"Xiaomi Mi 10T Dual Sim - 6.67 Inch, 128 GB, 8 GB RAM, 5G - Cosmic Black","6,999.00"
855,"Oppo A15 32 GB, Blue Mobile Phone","2,299.00"
856,"OnePlus Nord Dual Sim - 256GB, 12GB RAM, 5G - Gray Onyx","12,000.00"
857,RedMagic 6 Dual SIM Black 128GB 12GB RAM 5G,"12,299.00"
858,Itel A16 Plus Dual Sim 4G - 8 GB -1 RAM - Black,760.00
859,"Infinix Note 8 Dual SIM Mobile - 6.95 Inches, 128 GB, 6 GB RAM, 4G LTE - Deepsea Luster","3,290.00"
860,Sico Diamond 2 - Dual Sim - 5.5 inch - 16G - 2G Ram - 4G - Gold,"1,222.00"
861,"Infinix X652A S5 Dual SIM - 128GB, 6GB RAM, 4G LTE, Nebula Black","2,799.00"
862,"Huawei Mate 8 Dual Sim - 32GB, 3GB RAM, 4G LTE, Moonlight Silver","5,000.00"
863,"Samsung Galaxy Z Fold2, 256GB, 12GB RAM, 5G - Mystic Bronze","29,500.00"
864,Sico Plus 2 Dual Sim - 4G - 8GB - 4.5 Inches - Black,633.00
865,"Apple iPhone 11 Pro Max Dual SIM with FaceTime - 64GB, 4GB RAM, 4G LTE, Gold","22,800.00"
866,"Huawei P30 Pro Dual Sim - 256 GB, 8 GB Ram, 4G LTE, Breathing Crystal","18,000.00"
867,"Apple iPhone 12 mini 64 GB 4 GB RAM, Black","14,990.00"
868,"Nokia 230 - 2.8 Inch, 16MB RAM, GSM, White","1,784.00"
869,"Xiaomi Mi 10T Lite Dual SIM - 6.67 Inch, 128 GB, 6 GB RAM, 5G LTE - Atlantic Blue","5,099.00"
870,"Nokia C3 Mobile Phone, Dual SIM, 5.99 Inch, 16 GB, 2 GB RAM, 4G - Nordic Blue","1,499.00"
871,IKU F104 - Dual SIM - 32 MB - Gray,268.00
872,OnePlus 9 5G Dual Sim - Astral Black 8GB RAM 128GB,"14,500.00"
873,"Apple Iphone XR With Face Time - 128 GB, 4G LTE, Blue, 3 GB Ram, Single Sim & E-Sim","12,000.00"
874,Mtouch A1 Dual SIM Mobile Phone - 2.4Inch - Black,219.00
875,Nokia 150 Dual Sim Color White,625.00
876,"Huawei P30 Pro 128 GB, Pearl White, 4G LTE","13,700.00"
877,"Darago D1 Dual SIM Mobile Phone - 2G, 1.7 Inch, White",225.00
878,"Samsung Galaxy S8+ Dual Sim - 64 GB, 4G LTE, Orchid Grey, 4 GB Ram, Sm-G955Fd","15,530.00"
879,"Huawei Y6p Dual SIM - 64 GB, 3 GB RAM, 4G LTE - Midnight Black","3,575.00"
880,Nokia Tough 800 Dual SIM Black Steel 512MB RAM 4GB 4G LTE,"5,800.00"
881,"Infinix X652A S5 Dual SIM - 128GB, 6GB RAM, 4G LTE, Violet","2,799.00"
882,"Darago D3 Dual SIM Mobile Phone - 2G, 1.7 Inch, Navy",225.00
883,Samsung Galaxy A51 - 6.5-inch 128GB/8GB Dual SIM 4G Mobile Phone - Prism Crush Pink,"7,999.00"
884,OUKITEL WP2 4G Phablet 4GB RAM 64GB ROM IP68 Waterproof 10000mAh Battery NFC - BLACK,"10,000.00"
885,"Infinix Zero 4 X555 Dual Sim - 32GB, 3GB RAM, 4G LTE, Gold","2,399.00"
886,"Apple iPhone 11 with FaceTime Dual SIM - 64GB, 4GB RAM, 4G LTE, Purple","15,000.00"
887,"OPPO A53 Dual Sim Mobile - 6.5 Inches, 64 GB, 4 GB RAM, 4G LTE - Mint Cream","3,666.00"
888,"Apple iPhone 12 Pro Max 512GB 6 GB RAM, Graphite","25,800.00"
889,"Xiaomi Redmi Note 5 AI Edition Dual SIM - 64GB, 4GB RAM, 4G LTE, Red","2,777.00"
890,Lava Z81 - Dual Sim - 5.7 Inch - 32G - 3G ram - 4G - Gold,"2,449.00"
891,"Huawei Nova 7SE Dual SIM - 128GB, 8GB RAM, 4G LTE - Space Silver","4,999.00"
892,"Xiaomi Mi 11 Lite Dual SIM Mobile - 6.55 inches, 128 GB, 6 GB RAM, 4G LTE - Bubblegum Blue","4,999.00"
893,"Apple iPhone 12 Pro 128GB 6 GB RAM, Graphite","20,100.00"
894,OPPO Find X2 Pro - 12GB RAM - 512GB - Orange,"19,999.00"
895,"F16, 2.8 inch, Dual SIM Mobile Phone,Black",366.00
896,"Apple iPhone 11 with FaceTime - 128GB, 4GB RAM, 4G LTE, Black, Single SIM & E-SIM - MWM02J/A","13,000.00"
897,"Xiaomi Mi 8 Lite Dual SIM - 128GB, 6GB RAM, 4G LTE, BLACK","3,777.00"
898,"Apple iPhone 12 Pro Max 256GB 6 GB RAM Dual Sim, Silver","32,999.00 EGP"
899,"Huawei Y8p Dual SIM - 128GB, 6GB RAM, 4G LTE - Midnight Black","3,550.00"
900,"Xiaomi Redmi Note 9 Pro Dual SIM Mobile - 6.67 Inch, 128 GB, 6 GB RAM, 4G LTE - Tropical Green","4,425.00"
901,"Apple iPhone 12 64 GB 4 GB RAM, Red","16,000.00"
902,"BlackBerry Passport - 32GB, 3GB RAM, 4G LTE, White","8,999.00"
903,"Nokia 105 phone, one SIM CARD, black color, 512 MB, 1.8 Inch",375.00
904,"Huawei Nova 5T Dual SIM - 128GB, 8GB RAM, 4G LTE, Black","6,650.00"
905,"Realme 6i Dual SIM - 128GB, 4GB RAM, 4G LTE - Green Tea","6,600.00"
906,"Samsung Galaxy S20 Ultra Dual SIM - 128GB, 12GB RAM, 5G - Black","16,500.00"
907,"Xiaomi Mi Note 10 Lite Dual SIM Mobile - 6.47 Inch, 128 GB, 6 GB RAM, 4G LTE - Nebula Purple","5,850.00"
908,Sico Topaz - Dual Sim - 16G - 2G Ram - 4G - Black,888.00
909,"Xiaomi Redmi Note 10S Dual SIM Mobile - 6.43 Inches, 8G RAM, 128 GB, 4G LTE - Pebble White","4,555.00"
910,"Apple iPhone X without FaceTime - 256GB, 4G LTE, Space Grey","11,599.00"
911,"Nokia 5 - 16GB, 2GB RAM, 4G LTE, Tempered Blue","3,000.00"
912,"Apple iPhone 6S without FaceTime - 64GB, 4G LTE, Gold","4,179.00"
913,"Redmi Note 10 5G Dual SIM - 6.5 Inches, 128 GB, 6 GB RAM - Nighttime Blue","3,999.00"
914,"iBRIT i5 Dual SIM - 16GB, 2GB RAM, 4G LTE, Black","1,299.00"
915,"IKU FX Plus Dual SIM - 32MB, 32MB RAM, 2G, Black/Blue",519.00
916,"Xiaomi POCO X3 Pro Dual SIM Mobile - 6.67 Inches, 128 GB, 6 GB RAM, 4G LTE - Phantom Black with Xiaomi Mi True Wireless Earbuds Basic 2","5,200.00"
917,Nokia 130 Black,495.00
918,"OPPO Reno 4 Dual SIM - 128GB, 8GB RAM, 4G LTE - Galactic Blue","5,444.00"
919,"OPPO Reno 3 Pro Dual SIM - 256GB, 8GB RAM, 4G LTE - Midnight Black","6,490.00"
920,"Infinix Note 7 Lite Dual SIM Mobile Phone, Quad Rear Cameras, 6.6 Inch Touch Screen, 4 GB RAM, 128 GB Storage, 4G LTE - Grey","2,525.00"
921,"Xiaomi Redmi 6 Dual SIM - 64GB, 4GB RAM, 4G LTE, Black - International Version","2,888.00"
922,"Zte Blade V7 Max - 32 GB , 4G LTE , Gold","2,400.00"
923,"Apple iPhone 7 Plus without FaceTime - 128GB, 4G LTE, Silver","8,499.00"
924,R240- 2.4 Inch Dual SIM Mobile Phone -Gray,465.00
925,"Samsung Galaxy S10 Lite Dual SIM - 128GB, 8GB RAM, 4G LTE - Aura Black","8,888.00"
926,"Nokia 3.2 TA-1164 Dual SIM - 64GB, 3GB RAM, 4G LTE , Black","2,405.00"
927,"Apple iPhone SE - 128GB , 3GB RAM, 4G LTE, White - Single SIM and E-SIM","9,499.00"
928,"Apple iPhone 12 128GB 4 GB RAM Dual Sim, Blue","19,200.00"
929,"OPPO Reno4 Dual SIM Mobile - 6.4 Inch, 128 GB, 8 GB RAM, 4G LTE - Galactic Blue","5,699.00"
930,"Apple iPhone 11 Pro Max with FaceTime - 64GB, 4GB RAM, 4G LTE, Midnight Green, Dual SIM","23,800.00"
931,"Oneplus 6T Dual Sim - 256 GB, 8 GB Ram, 4G LTE, Midnight Black","9,222.00"
932,"Huawei GR3 2017 Dual Sim - 16 GB, 3GB RAM, 4G LTE, Black","2,444.00"
933,"Vivo Y91C Dual SIM Mobile Phone, 6.22 Inch, 2 GB RAM, 32 GB, 4G LTE - Ocean Blue","1,690.00"
934,"Hisense F20 - 5.5"" Dual SIM 4G LTE - Storge 8G - Ram 1G - Black",975.00
935,"Honor 10X Lite Dual SIM Mobile - 6.67 Inches, 128 GB, 4 GB RAM, 4G LTE - Emerald Green","3,249.00"
936,"OneClick C2 Pro Dual Sim - 8GB , 1GB Ram , 3G , Blue",888.00
937,"Samsung Galaxy Note 10 Plus - 256GB, 12GB RAM, 5G, Aura Glow","13,999.00"
938,"Xiaomi Mi 10T Lite Dual SIM - 6.67 Inch, 128 GB, 6 GB RAM, 5G LTE - Gray","4,888.00"
939,"Apple iPhone 11 with FaceTime - 128 GB, 4GB RAM, 4G LTE, White, Single SIM & E-SIM - MWLF2LL/A","12,950.00"
940,"A10 Dual SIM Onyx Black, 1GB RAM 16GB 3G","1,050.00"
941,Nokia 6.2 - 4GB RAM - 64GB - Black,"2,777.00"
942,"Honor 10 Lite Dual Sim - 64 GB, 3 GB Ram, 4G LTE, Sapphire Blue","2,888.00"
943,"Apple Iphone 7 Without Facetime - 128 GB, 4G LTE, Gold, 2 GB Ram, Single Sim","6,999.00"
944,"Samsung Galaxy S20 Dual SIM - 128GB, 8GB RAM, 4G LTE - Pink","12,300.00"
945,"Samsung Galaxy J5 Pro 2017 Dual SIM - 32GB, 2GB RAM, 4G LTE, Blue Silver","3,888.00"
946,"Oneplus 9 Pro Dual Sim, 12GB RAM, 256GB, 5G, Stellar Black","16,499.00"
947,lenovo k9 duad sim 32gb rom 3gb ram 4 camera black,"1,888.00"
948,"Xiaomi Redmi Note 6 Pro Dual Sim - 32 GB, 3 GB Ram, 4G LTE, Rose Gold ‚International Version","2,499.00"
949,"Apple iPhone XR Dual SIM With Face Time - 128GB, 4G LTE, White","11,660.00"
950,"Itel it2171 Dual Sim Mobile Phone - 1.7 Inch - Back Camera - 2G, Black","1,325.00"
951,"OPPO Reno3 Dual SIM Mobile - 6.4 Inch, 128 GB, 8 GB RAM, 4G LTE - Aurora Blue","7,000.00"
952,"Apple iPhone 11 Pro with FaceTime - 256GB, 4GB RAM, 4G LTE, Midnight Green, DUAL Physical SIM","19,000.00"
953,R240- 2.4 Inch Dual SIM Mobile Phone -Gold,465.00
954,"TCL T1 Plex Dual SIM Mobile, 6.53 Inches, 128 GB, 6 GB RAM, 4G LTE - White","3,333.00"
955,Samsung Galaxy J7 core - LTE - 3gb ram - 32gb - black,"3,333.00"
956,"Nokia 2.1 Dual SIM - 8GB, 1GB RAM, 4G LTE, Grey/Silver","1,600.00"
957,RedMagic 5S Dual SIM Sonic Silver 128GB 8GB RAM 5G LTE,"12,870.00"
958,"Apple iPhone 12 mini 128GB 4 GB RAM, Green","15,200.00"
959,samsung Galaxy A01 Core 1GB 16GB - Red,"1,475.00"
960,"Energizer Energy E11 Dual SIM - 32MB, 32MB RAM, 2G, Black",265.00
961,A20 Dual Sim Grey 2GB RAM 32GB 4G LTE,"1,333.00"
962,"Apple iPhone 6S with FaceTime - 32GB, 4G LTE, Rose Gold","5,900.00 EGP"
963,"OPPO Reno4 Pro Dual SIM Mobile - 6.5 Inch, 256 GB, 8 GB RAM, 4G LTE - Galactic Blue","19,999.00"
964,"Xiaomi POCO X3 Pro Dual SIM Mobile - 6.67 Inches, 256 GB, 8 GB RAM, 4G LTE - Frost Blue with Xiaomi Mi True Wireless Earbuds Basic 2","5,500.00"
965,"Apple iPhone 7 without FaceTime - 128GB, 4G LTE, Rose Gold","6,999.00"
966,"Samsung Galaxy Fold Dual SIM - 512GB, 12GB RAM, 4G LTE, Silver","28,000.00"
967,"Samsung Galaxy S10 Lite Dual SIM - 128GB, 8GB RAM, 4G LTE - Aura White","9,800.00"
968,"Xiaomi Redmi 5 Dual Sim - 32 GB, 3 GB Ram, 4G LTE, Gold - International Version","1,999.00"
969,"Samsung Galaxy A51 Dual SIM - 128GB, 6GB RAM, 4G LTE, White","4,250.00"
970,"Samsung Galaxy Note 10 Plus Dual SIM - 256GB, 12GB RAM, 4G LTE, Aura Black","18,000.00"
971,iBRIT 2.4 inch Dual SIM Mobile Phone - Red,325.00
972,"Apple iPhone 11 with FaceTime Dual SIM - 128GB, 4GB RAM, 4G LTE, Green","17,200.00"
973,"Xiaomi Mi A2 Dual Sim - 32 GB, 4 GB Ram, 4G LTE, Black ‚ International Version","2,499.00"
974,"Xiaomi Mi A3 Dual Sim - 64GB, 4GB RAM, 4G LTE, Grey","3,490.00"
975,"Xiaomi Redmi Note 8 6.3 Inch, 64 GB, 4 GB Ram - Blue","3,249.00"
976,"Samsung Galaxy S10 Plus Dual Sim - 128 GB, 8 GB Ram, 4G LTE, Prism Green","12,999.00 EGP"
977,"Apple iPhone Xs Without FaceTime - 256GB, 4G LTE, Gold","11,599.00"
978,"Samsung Galaxy J8 Dual SIM - 64GB, 4GB RAM, 4G LTE, Gold","3,999.00"
979,"Xiaomi Redmi Note 9S Dual SIM - 6.67 Inch, 128 GB, 6 GB RAM, 4G LTE - Glacier White","6,999.00"
980,"Xiaomi Redmi 6 Dual Sim - 64 GB, 4 GB Ram, 4G LTE, Gold - International Version","2,888.00"
981,"Apple iPhone 12 Pro 128GB 6 GB RAM Dual Sim, Graphite","26,000.00"
982,"Apple iPhone 11 Pro Max Dual SIM with FaceTime - 64GB, 4GB RAM, 4G LTE, Silver","22,400.00"
983,"Xiaomi Redmi 9T Dual SIM Mobile - 6.53 Inch, 128 GB, 4 GB RAM, 4G LTE - Sunrise Orange with Xiaomi Mi True Basic 2 Wireless Earbuds","3,599.00"
984,"Sico Storm Dual SIM Mobile Phone, 1.77 Inch - 2G, White and Orange",300.00
985,Asus Rog Phone 3 Dual Sim Black 12GB RAM 256GB 5G,"17,000.00"
986,"Nokia 6.1 Plus Dual Sim - 64 GB, 4 GB Ram, 4G LTE, Blue, N61Pds64 GB4G","2,999.00"
987,iBRIT B8 2.4 Black,230.00
